420,0.0,517.500,28.422,161.500,430.328,0.855,-1,-1,-1
420,1.0,157.875,164.875,51.625,137.125,0.737,-1,-1,-1
420,2.0,138.375,168.125,49.000,130.875,0.704,-1,-1,-1
421,0.0,489.250,30.906,152.250,421.844,0.844,-1,-1,-1
421,2.0,134.125,166.125,49.000,129.875,0.715,-1,-1,-1
421,3.0,107.375,168.500,39.875,126.500,0.692,-1,-1,-1
421,4.0,336.000,39.688,149.000,424.312,0.677,-1,-1,-1
421,1.0,149.750,165.500,51.875,133.500,0.680,-1,-1,-1
422,2.0,134.500,165.000,48.375,128.750,0.728,-1,-1,-1
422,3.0,103.688,167.250,43.688,126.250,0.717,-1,-1,-1
422,4.0,332.250,15.297,150.500,455.203,0.723,-1,-1,-1
422,1.0,146.875,163.375,49.250,134.125,0.575,-1,-1,-1
422,0.0,471.000,27.312,171.500,431.938,0.907,-1,-1,-1
423,1.0,143.375,160.250,48.875,134.500,0.720,-1,-1,-1
423,2.0,128.750,160.375,48.625,132.875,0.709,-1,-1,-1
423,4.0,319.000,49.312,133.000,385.688,0.748,-1,-1,-1
423,0.0,455.750,28.422,173.750,434.328,0.854,-1,-1,-1
423,3.0,102.000,163.625,40.875,128.625,0.699,-1,-1,-1
424,4.0,333.750,29.547,155.750,449.203,0.441,-1,-1,-1
424,1.0,139.875,161.000,48.000,135.500,0.803,-1,-1,-1
424,3.0,121.000,164.250,47.250,129.250,0.620,-1,-1,-1
424,0.0,446.250,35.688,170.250,431.062,0.879,-1,-1,-1
424,2.0,134.000,164.250,42.500,129.750,0.694,-1,-1,-1
425,0.0,429.750,46.156,176.750,407.344,0.902,-1,-1,-1
425,2.0,105.875,164.250,38.125,125.750,0.603,-1,-1,-1
425,4.0,310.000,36.469,155.750,428.531,0.160,-1,-1,-1
425,3.0,120.000,162.625,42.500,127.125,0.681,-1,-1,-1
425,1.0,133.750,159.375,48.375,134.375,0.785,-1,-1,-1
426,2.0,107.875,161.000,47.000,125.500,0.631,-1,-1,-1
426,4.0,281.250,46.969,132.500,376.781,0.795,-1,-1,-1
426,3.0,116.812,160.500,46.938,126.500,0.715,-1,-1,-1
426,1.0,128.625,160.250,49.500,131.000,0.683,-1,-1,-1
426,0.0,419.750,42.812,177.250,411.438,0.880,-1,-1,-1
427,4.0,272.250,22.281,134.500,407.219,0.754,-1,-1,-1
427,3.0,113.188,160.125,43.062,125.875,0.469,-1,-1,-1
427,0.0,413.750,43.281,148.750,387.969,0.901,-1,-1,-1
427,2.0,104.312,159.375,45.562,125.375,0.680,-1,-1,-1
427,1.0,123.375,158.625,48.375,130.375,0.769,-1,-1,-1
428,0.0,408.250,41.875,129.250,375.875,0.896,-1,-1,-1
428,9.0,543.500,-54.406,186.500,576.906,0.699,-1,-1,-1
428,2.0,101.125,157.125,43.750,125.625,0.767,-1,-1,-1
428,4.0,263.250,28.094,138.000,404.156,0.748,-1,-1,-1
428,3.0,109.125,156.750,43.250,126.750,0.431,-1,-1,-1
428,1.0,119.000,157.375,49.250,130.375,0.631,-1,-1,-1
429,4.0,252.750,57.000,130.750,354.500,0.745,-1,-1,-1
429,2.0,107.312,156.500,36.438,123.750,0.676,-1,-1,-1
429,9.0,489.000,-77.375,242.000,625.875,0.819,-1,-1,-1
429,3.0,107.219,156.333,44.219,126.750,1.000,-1,-1,-1
429,0.0,401.000,42.219,115.000,366.531,0.912,-1,-1,-1
429,1.0,116.000,155.500,48.000,129.000,0.662,-1,-1,-1
430,9.0,411.000,-114.812,349.500,734.812,0.737,-1,-1,-1
430,3.0,105.312,155.917,45.188,126.750,1.000,-1,-1,-1
430,4.0,213.500,55.938,131.500,347.812,0.653,-1,-1,-1
430,2.0,86.562,156.375,50.062,122.875,0.701,-1,-1,-1
430,0.0,368.250,43.219,134.000,366.531,0.892,-1,-1,-1
430,1.0,109.312,153.500,49.688,130.250,0.646,-1,-1,-1
431,4.0,192.625,53.844,127.125,339.656,0.549,-1,-1,-1
431,9.0,409.500,-90.438,300.000,692.938,0.674,-1,-1,-1
431,0.0,352.500,44.656,140.000,370.094,0.833,-1,-1,-1
431,3.0,103.406,155.500,46.156,126.750,1.000,-1,-1,-1
431,1.0,107.750,151.000,48.125,130.000,0.385,-1,-1,-1
431,2.0,82.562,153.250,56.438,124.000,0.790,-1,-1,-1
432,3.0,101.500,155.083,47.125,126.750,1.000,-1,-1,-1
432,1.0,92.625,153.500,45.625,124.250,0.654,-1,-1,-1
432,2.0,82.000,153.250,49.875,124.500,0.745,-1,-1,-1
432,0.0,343.000,54.188,130.500,331.812,0.899,-1,-1,-1
