329,0.0,1605.000,200.125,280.000,793.375,0.921,-1,-1,-1
329,16.0,1081.000,262.250,45.000,145.000,0.756,-1,-1,-1
329,2.0,1165.000,275.250,60.000,152.750,0.904,-1,-1,-1
329,15.0,1011.000,285.750,21.000,54.250,0.758,-1,-1,-1
329,14.0,758.500,286.750,23.000,65.000,0.774,-1,-1,-1
329,13.0,36.656,284.750,35.469,96.500,0.824,-1,-1,-1
329,12.0,92.688,282.250,50.562,143.500,0.837,-1,-1,-1
329,17.0,728.000,286.500,22.000,65.000,0.735,-1,-1,-1
329,11.0,598.000,284.000,45.000,127.500,0.844,-1,-1,-1
329,9.0,545.500,281.000,47.500,114.500,0.858,-1,-1,-1
329,8.0,940.000,276.500,46.000,133.750,0.863,-1,-1,-1
329,7.0,385.750,245.375,85.500,243.375,0.879,-1,-1,-1
329,6.0,864.500,267.750,57.500,153.250,0.886,-1,-1,-1
329,5.0,1221.000,268.750,39.000,120.750,0.886,-1,-1,-1
329,4.0,171.375,254.125,93.875,246.375,0.893,-1,-1,-1
329,10.0,1070.000,263.000,51.000,150.500,0.847,-1,-1,-1
329,1.0,772.500,247.125,81.500,232.375,0.917,-1,-1,-1
329,3.0,126.188,284.250,87.438,214.750,0.903,-1,-1,-1
330,15.0,1013.500,289.750,19.500,46.000,0.712,-1,-1,-1
330,8.0,943.000,279.750,48.000,131.000,0.860,-1,-1,-1
330,13.0,37.156,286.250,37.156,99.750,0.833,-1,-1,-1
330,3.0,128.125,285.250,85.250,216.500,0.885,-1,-1,-1
330,5.0,1225.000,270.000,37.000,121.250,0.888,-1,-1,-1
330,12.0,96.500,282.750,48.875,140.500,0.813,-1,-1,-1
330,9.0,548.500,283.250,48.000,121.250,0.855,-1,-1,-1
330,14.0,761.500,289.500,21.500,63.750,0.754,-1,-1,-1
330,0.0,1622.000,208.500,270.000,782.500,0.929,-1,-1,-1
330,2.0,1168.000,277.500,61.000,152.000,0.900,-1,-1,-1
330,10.0,1072.000,264.500,52.000,151.250,0.851,-1,-1,-1
330,4.0,172.125,257.000,88.375,244.750,0.885,-1,-1,-1
330,7.0,384.750,245.000,90.250,260.000,0.867,-1,-1,-1
330,18.0,688.500,286.250,34.000,100.000,0.646,-1,-1,-1
330,6.0,867.000,269.250,58.500,152.250,0.878,-1,-1,-1
330,17.0,730.500,287.500,22.000,67.500,0.729,-1,-1,-1
330,11.0,599.500,284.750,45.500,131.250,0.834,-1,-1,-1
